Stop with no routes: Stop{stopId='DELIJN-135226', name='Wuustwezel Groendreef', latitude=51.380312, longitude=4.544577, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135227', name='Wuustwezel Heivelden', latitude=51.422498, longitude=4.621223, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135224', name='Wuustwezel Dennenlaan', latitude=51.376896, longitude=4.521842, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135225', name='Wuustwezel Ertboringenweg', latitude=51.385661, longitude=4.541837, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135222', name='Wuustwezel Berkenbeek', latitude=51.405905, longitude=4.543324, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135223', name='Wuustwezel Bleken', latitude=51.381227, longitude=4.531165, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135220', name='Wildert Steenovenstraat', latitude=51.429316, longitude=4.4398, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135221', name='Wilrijk Klaproosstraat', latitude=51.170626, longitude=4.408951, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400410', name='Balen Congostraat', latitude=51.19221, longitude=5.233772, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135228', name='Wuustwezel Kruisweg', latitude=51.40128, longitude=4.593736, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400414', name='Keiheuvel Keiheuvel', latitude=51.181851, longitude=5.212481, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135229', name='Wuustwezel Noordheuvel', latitude=51.367474, longitude=4.543605, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135215', name='Waarloos Oude Spoorwegberm', latitude=51.100561, longitude=4.465867, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400428', name='Balen Welderstraat', latitude=51.128847, longitude=5.136915, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135216', name='Westmalle De Dennen', latitude=51.287025, longitude=4.641074, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135213', name='Waarloos Kriekelaarstraat', latitude=51.113899, longitude=4.463483, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135211', name='Vlimmeren De Pegger', latitude=51.294081, longitude=4.787075, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135212', name='Vosselaar WZC Hof Ter Dennen', latitude=51.299505, longitude=4.894228, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135210', name='Veerle Zandstraat', latitude=51.05256, longitude=4.977852, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400421', name='Balen Bibliotheek', latitude=51.17061, longitude=5.164118, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400422', name='Balen De Magneet', latitude=51.172752, longitude=5.163015, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400423', name='Balen Kapelerf', latitude=51.186892, longitude=5.252311, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135219', name='Wijnegem Stokerijstraat', latitude=51.224498, longitude=4.543236, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135217', name='Westmalle Huize Walden', latitude=51.290407, longitude=4.654283, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135218', name='Wijnegem Reigerstraat', latitude=51.237803, longitude=4.526155, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135204', name='Tielen Rozenwijk', latitude=51.246562, longitude=4.886016, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135205', name='Tielen Station', latitude=51.241395, longitude=4.894022, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135202', name='Stotert Hamsehoeven', latitude=51.124179, longitude=5.191414, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135203', name='Tielen Molenberg', latitude=51.24672, longitude=4.90809, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135208', name='Turnhout Verlorenweg', latitude=51.291955, longitude=4.943993, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135209', name='Turnhout Zevendonkplein', latitude=51.286526, longitude=4.945333, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135206', name='Tielen Tielenhei', latitude=51.25557, longitude=4.89668, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135207', name='Turnhout Clarissen', latitude=51.33691, longitude=4.940222, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101898', name='Oppuurs Nijvendries', latitude=51.058433, longitude=4.237757, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895463', name='Bambrugge', latitude=50.91377, longitude=3.935715, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400499', name='Bocholt Rusthuis De Voorzienigheid', latitude=51.173854, longitude=5.584283, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-208919', name='Maldegem Zwembad', latitude=51.210396, longitude=3.442427, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895471', name='Erpe-Mere', latitude=50.9286, longitude=3.96246, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101834', name='Herenthout Nijlensesteenweg', latitude=51.144034, longitude=4.733562, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101831', name='Kessel De Regenboog', latitude=51.144048, longitude=4.648309, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895489', name='Vijfhuizen', latitude=50.94325, longitude=3.98125, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400489', name='Bocholt Weerterweg', latitude=51.182493, longitude=5.590301, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101809', name='Heist-op-den-Berg Diepenbroekstraatje', latitude=51.066036, longitude=4.696152, routes=[]}
Stop with no routes: Stop{stopId='STIB-7730501', name='5 - Rue Verheyden', latitude=50.848609, longitude=4.320686, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101808', name='Putte Peulis KAI', latitude=51.037108, longitude=4.589777, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101804', name='Booischot 't Kapmes', latitude=51.037249, longitude=4.761042, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101821', name='Nijlen Tibourschrans', latitude=51.158171, longitude=4.684099, routes=[]}
Stop with no routes: Stop{stopId='STIB-0430150', name='1 - Boulevard du Jardin Botanique', latitude=50.855072, longitude=4.35847, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101812', name='Booischot Broekmansstraat', latitude=51.041527, longitude=4.750426, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101811', name='Hallaar Smederijstraat', latitude=51.085134, longitude=4.724568, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8822426', name='Muizen', latitude=51.0082, longitude=4.51384, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-302163', name='Hoegaarden Elst', latitude=50.763379, longitude=4.882522, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135196', name='Sint-Job-in-'t-Goor Sporthal', latitude=51.286818, longitude=4.570572, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135197', name='Sint-Job-in-'t-Goor Zandstraat', latitude=51.291195, longitude=4.556603, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135194', name='Sint-Antonius Oudstrijderslaan', latitude=51.257687, longitude=4.656142, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135195', name='Sint-Job-in-'t-Goor camping Het Veen', latitude=51.305803, longitude=4.586651, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135193', name='Sint-Antonius Boterbloemlaan', latitude=51.255043, longitude=4.638093, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135190', name='Schoten Lariksdreef', latitude=51.261339, longitude=4.521178, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135191', name='Schoten Patappeltorenweg', latitude=51.242987, longitude=4.52, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8822459', name='Hever', latitude=50.99779, longitude=4.537634, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135185', name='Schilde Kromme Weg', latitude=51.271859, longitude=4.619944, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135186', name='Schilde Schildestrand', latitude=51.259533, longitude=4.590966, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135183', name='Schilde De Singel', latitude=51.26684, longitude=4.60821, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135184', name='Schilde Kotseheide', latitude=51.286632, longitude=4.627844, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135181', name='Schilde Breeveldse Masten', latitude=51.24264, longitude=4.613152, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135182', name='Schilde Camelialaan', latitude=51.24272, longitude=4.559227, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8871415', name='Piéton', latitude=50.43496, longitude=4.28844, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135180', name='Schilde Belvuedreef', latitude=51.228759, longitude=4.568436, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135189', name='Schoten Ganzendreef', latitude=51.272644, longitude=4.495619, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135187', name='Schoten Amazonendreef', latitude=51.249347, longitude=4.530049, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135188', name='Schoten De List', latitude=51.26378, longitude=4.472734, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135174', name=''s-Gravenwezel Morgenrood', latitude=51.271856, longitude=4.56606, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8822475', name='Boortmeerbeek', latitude=50.98185, longitude=4.5739, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135175', name=''s-Gravenwezel Treemblok', latitude=51.252169, longitude=4.545075, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8865300_1', name='Bertrix', latitude=49.85283, longitude=5.267189, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135172', name=''s-Gravenwezel Broekstraat', latitude=51.239819, longitude=4.537978, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135173', name=''s-Gravenwezel De Haar', latitude=51.262502, longitude=4.579895, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135170', name='Rosselaar Begraafplaats', latitude=51.172456, longitude=5.132803, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135171', name='Rumst Doornlaarlei', latitude=51.084121, longitude=4.464917, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8865300_2', name='Bertrix', latitude=49.85283, longitude=5.267189, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8865300_3', name='Bertrix', latitude=49.85283, longitude=5.267189, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135179', name='Schilde Beemdenlaan', latitude=51.251585, longitude=4.58549, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135176', name='Schelle Bazinstraat', latitude=51.121814, longitude=4.316311, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135177', name='Schelle Laarkapel', latitude=51.121252, longitude=4.325751, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8872611_1', name='Faux', latitude=50.62183, longitude=4.54926, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8872611_2', name='Faux', latitude=50.62183, longitude=4.54926, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135163', name='Rijmenam Elststraat', latitude=51.006558, longitude=4.577253, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135164', name='Rijmenam Kerkhof', latitude=51.018662, longitude=4.601275, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135161', name='Rijmenam Dobbelhuizen', latitude=51.0236, longitude=4.576541, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135162', name='Rijmenam Donkerstraat', latitude=51.018603, longitude=4.621673, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135160', name='Rijmenam Bleukstraat', latitude=51.015519, longitude=4.605547, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8895620_1', name='Gammerages', latitude=50.74392, longitude=3.965726, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8895620_2', name='Gammerages', latitude=50.74392, longitude=3.965726, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135169', name='Rijmenam Varenweg', latitude=51.021414, longitude=4.591141, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135167', name='Rijmenam Reetlei', latitude=51.015481, longitude=4.616138, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135168', name='Rijmenam Sint-Maartensberg', latitude=51.000652, longitude=4.583629, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135165', name='Rijmenam Kraaivenstraat', latitude=51.003185, longitude=4.595677, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135166', name='Rijmenam Peerlaarstraat', latitude=51.01677, longitude=4.588491, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135152', name='Ranst Oude Vaartstraat', latitude=51.204805, longitude=4.581198, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135153', name='Ravels Leiheide', latitude=51.427609, longitude=5.062021, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135151', name='Ranst Molenstraat', latitude=51.192174, longitude=4.565332, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135158', name='Retie Prinsenpark', latitude=51.232958, longitude=5.046732, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135159', name='Retie Wenen', latitude=51.252367, longitude=5.073459, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135156', name='Retie Gemeentestraat', latitude=51.271759, longitude=5.120013, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135157', name='Retie Meidoorndreef', latitude=51.268535, longitude=5.146591, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135155', name='Reet Seringenlaan', latitude=51.107805, longitude=4.39041, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135141', name='Pulderbos Mastenbaan', latitude=51.22786, longitude=4.699537, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135142', name='Pulderbos Pniël', latitude=51.23837, longitude=4.715388, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135140', name='Pulderbos Heiblok', latitude=51.221716, longitude=4.697213, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135149', name='Puurs Pfizer', latitude=51.067985, longitude=4.31059, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135148', name='Puurs Hoek Ten Eike', latitude=51.068022, longitude=4.301148, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-410148', name='Neeroeteren Spreeuwerstraat', latitude=51.096573, longitude=5.670553, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135145', name='Puurs Alcon Couvreur', latitude=51.064758, longitude=4.316211, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135143', name='Pulderbos Reva', latitude=51.240354, longitude=4.725316, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135144', name='Puurs A. Meersmansdreef', latitude=51.071202, longitude=4.305718, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409149', name='Alken Schoenbeekstraat', latitude=50.871184, longitude=5.34927, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409147', name='Alken Bulsstraat', latitude=50.875726, longitude=5.3472, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135130', name='Olen Komie Geire', latitude=51.145634, longitude=4.857877, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409163', name='Alken Weyerstraat', latitude=50.860386, longitude=5.260083, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135131', name='Olen Notelaar', latitude=51.163186, longitude=4.903248, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409160', name='Alken Slaapstraat', latitude=50.856857, longitude=5.264241, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409162', name='Alken Stoukstraat', latitude=50.858101, longitude=5.25851, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135138', name='Oud-Turnhout PVT De Liereman', latitude=51.325738, longitude=4.998417, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135139', name='Poppel Wilgenlaan', latitude=51.468077, longitude=5.025596, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135136', name='Oud-Turnhout Lage Darisdonk', latitude=51.305675, longitude=4.990763, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135134', name='Oostmalle H.Consciencestraat', latitude=51.308963, longitude=4.749067, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135135', name='Oud-Turnhout Burg. Luytenstraat', latitude=51.31054, longitude=4.978611, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135132', name='Oosterwijk Mechelsestraat', latitude=51.13869, longitude=4.883868, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135133', name='Oostmalle Bosdreef', latitude=51.290527, longitude=4.739319, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_9', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_3', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_4', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_1', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_2', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_7', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_8', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409158', name='Alken Kruisstraat', latitude=50.857873, longitude=5.271333, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_5', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821121_6', name='Anvers-Berchem', latitude=51.19923, longitude=4.432219, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-410120', name='Kiewit Vijversstraat', latitude=50.964607, longitude=5.347635, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135127', name='Nijlen Sint-Pauluskerk', latitude=51.169297, longitude=4.650961, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-410125', name='Sint-Huibrechts-Lille Paardskerkhofstraat', latitude=51.230443, longitude=5.485593, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135123', name='Mol Postel Abdij', latitude=51.287083, longitude=5.189629, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135124', name='Mol Voortdijk', latitude=51.16517, longitude=5.079076, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135122', name='Mol Europarcs Zilverstrand', latitude=51.20972, longitude=5.171881, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135129', name='Oelegem Van Vrieselelaan', latitude=51.216072, longitude=4.585314, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-410129', name='Godsheide Kapelveld', latitude=50.934811, longitude=5.387647, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400790', name='Waltwilder Pastorie', latitude=50.86509, longitude=5.544356, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-400791', name='Bilzen Markt Afstaphalte', latitude=50.869711, longitude=5.517047, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409141', name='Berlingen Kerk', latitude=50.817584, longitude=5.310372, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409143', name='Alken Sporthal', latitude=50.875608, longitude=5.311975, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895570', name='Lierde', latitude=50.81624, longitude=3.826561, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409140', name='Berlingen Langstraat', latitude=50.820903, longitude=5.313394, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135116', name='Meerhout Sint-Niklaaskapel', latitude=51.105298, longitude=5.040505, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135117', name='Meerhout Vlasstraat', latitude=51.129473, longitude=5.096695, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135114', name='Meer Maxburgdreef', latitude=51.446538, longitude=4.695366, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135115', name='Meer Terbeeksestraat', latitude=51.437051, longitude=4.720353, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-410112', name='Bilzen Vrankrijk', latitude=50.86056, longitude=5.508352, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135112', name='Loenhout Sint-Annastraat', latitude=51.395997, longitude=4.652629, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135113', name='Meer Gaarshof', latitude=51.462367, longitude=4.734761, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135110', name='Lille Lilse Bergen', latitude=51.280957, longitude=4.843418, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135111', name='Lille Lilse Bergen camping', latitude=51.282651, longitude=4.837127, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135118', name='Meerle Oosteneind', latitude=51.477585, longitude=4.833092, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409139', name='Herten Kerk', latitude=50.832887, longitude=5.333473, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895505', name='Grammont', latitude=50.77113, longitude=3.872326, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135103', name='Lichtaart Koningshof', latitude=51.224328, longitude=4.950049, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135102', name='Lichtaart Hukkelberg', latitude=51.22006, longitude=4.936562, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-410109', name='Koersel WZC Sporenpark', latitude=51.072879, longitude=5.224951, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409102', name='Ulbeek Kerk', latitude=50.842415, longitude=5.305974, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101799', name='Rijmenam Rijmenamsesteenweg', latitude=51.004217, longitude=4.553353, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101797', name='Rijmenam Kluisbaantje', latitude=51.001647, longitude=4.578455, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-101798', name='Rijmenam Coupurelei', latitude=51.004665, longitude=4.56435, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409100', name='Ulbeek Lagere school', latitude=50.842178, longitude=5.30958, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-507665', name='Veldegem Vlassaard', latitude=51.112624, longitude=3.1691, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409199', name='Alken Deversveldstraat', latitude=50.888121, longitude=5.271048, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409194', name='Alken Trepstraat', latitude=50.895452, longitude=5.264974, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409190', name='Bree Toleikstraat', latitude=51.144948, longitude=5.602832, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409173', name='Terkoest Parkstraat', latitude=50.901338, longitude=5.280985, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-507636', name='Torhout Station perron 7', latitude=51.064129, longitude=3.105275, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-409169', name='Terkoest Eikendreef', latitude=50.897183, longitude=5.280306, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-410150', name='Neerrepen Gravierstraat', latitude=50.809035, longitude=5.445458, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-410151', name='Attenhoven Kerkhof', latitude=50.773514, longitude=5.08389, routes=[]}
Stop with no routes: Stop{stopId='STIB-0900470', name='4 - Rue Père E. Devroye', latitude=50.834058, longitude=4.406242, routes=[]}
Stop with no routes: Stop{stopId='STIB-0200131', name='1 - Pont Fernand Demany', latitude=50.833089, longitude=4.401756, routes=[]}
Stop with no routes: Stop{stopId='STIB-0900570', name='5 - Avenue Boileau', latitude=50.832305, longitude=4.405304, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8822525', name='Wespelaar-Tildonk', latitude=50.95855, longitude=4.638014, routes=[]}
Stop with no routes: Stop{stopId='STIB-0430450', name='1 - Boulevard du Jardin Botanique', latitude=50.854893, longitude=4.359124, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8822517', name='Haacht', latitude=50.96643, longitude=4.613306, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8822533', name='Hambos', latitude=50.94425, longitude=4.66301, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135097', name='Kessel Kesselseheide', latitude=51.156964, longitude=4.631394, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135098', name='Kessel Soldatenbos', latitude=51.140102, longitude=4.605884, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135095', name='Kessel Berkenlaan', latitude=51.148013, longitude=4.603873, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135096', name='Kessel Kasteel De Biest', latitude=51.145967, longitude=4.603485, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135093', name='Kasterlee Reties Heike', latitude=51.247876, longitude=5.011991, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135094', name='Kasterlee Rode Akkers', latitude=51.244767, longitude=4.996411, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135091', name='Kasterlee Groot Rees', latitude=51.274673, longitude=4.976425, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135092', name='Kasterlee Hoeven', latitude=51.262778, longitude=5.023059, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135099', name='Koningshooikt Hazendonk', latitude=51.097115, longitude=4.633145, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135087', name='Kapellen Selstbaan', latitude=51.359009, longitude=4.421753, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135084', name='Kapellen Industrielaan', latitude=51.356447, longitude=4.506768, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135085', name='Kapellen Mispelaarlaan', latitude=51.356367, longitude=4.44009, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8891652_1', name='Duinbergen', latitude=51.3382, longitude=3.263591, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135083', name='Kapellen Franselei', latitude=51.339302, longitude=4.481683, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8891652_2', name='Duinbergen', latitude=51.3382, longitude=3.263591, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135080', name='Kalmthout Kon-tiki', latitude=51.355672, longitude=4.473352, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135088', name='Kapellen Seringenlaan', latitude=51.326454, longitude=4.437533, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135089', name='Kapellen Vinusakker', latitude=51.305792, longitude=4.455611, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8882362_3', name='Binche', latitude=50.40876, longitude=4.17245, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8882362_1', name='Binche', latitude=50.40876, longitude=4.17245, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8882362_2', name='Binche', latitude=50.40876, longitude=4.17245, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135090', name='Kasterlee De Maneschijn', latitude=51.243526, longitude=4.985533, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135075', name='Kalmthout KMO Bosduin', latitude=51.36209, longitude=4.506138, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135076', name='Kalmthout Kruisstraat', latitude=51.372751, longitude=4.506615, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135073', name='Kalmthout Het Ziel', latitude=51.415034, longitude=4.473212, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135074', name='Kalmthout Kalmthoutse Heide', latitude=51.376844, longitude=4.448852, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-135072', name='Kalmthout Heide Geusenbacklaan', latitude=51.36166, longitude=4.448245, routes=[]}
